personid,RelativeID,KindredID,MaID,PaID,sex,deceased,suicide,bdate,ddate,gen,Age
3668,3668,553615,26330,26331,M,Y,N,1915.0,1993.0,5,78.0
7108,7108,553615,0,0,M,Y,N,1858.0,1917.0,3,59.0
7109,7109,553615,7111,7112,F,Y,N,1868.0,1909.0,3,41.0
7111,7111,553615,0,0,F,Y,N,1850.0,1913.0,2,63.0
7112,7112,553615,15765,15766,M,Y,N,1800.0,1889.0,2,89.0
7115,7115,553615,7109,7108,F,Y,N,1885.0,1923.0,4,38.0
7116,7116,553615,0,0,M,Y,N,1879.0,1955.0,4,76.0
7122,7122,553615,7109,7108,M,Y,N,1897.0,1935.0,4,38.0
7123,7123,553615,0,0,F,Y,N,1894.0,1949.0,4,55.0
7596,7596,553615,0,0,F,Y,N,1894.0,1971.0,5,77.0
7597,7597,553615,5739,5738,M,Y,N,1895.0,1977.0,5,82.0
8807,8807,553615,0,0,M,Y,N,1902.0,1991.0,5,89.0
8808,8808,553615,66674,66673,F,Y,N,1897.0,1985.0,5,88.0
9636,9636,553615,0,0,M,Y,N,1871.0,1946.0,4,75.0
9637,9637,553615,9639,9642,F,Y,N,1893.0,1957.0,4,64.0
9639,9639,553615,0,0,F,Y,N,1861.0,1943.0,3,82.0
9642,9642,553615,38287,12563,M,Y,N,1839.0,1912.0,3,73.0
9645,9645,553615,9637,9636,M,Y,N,1924.0,2004.0,5,80.0
9648,9648,553615,0,0,F,Y,N,1923.0,2011.0,5,88.0
12015,12015,553615,0,0,M,Y,N,1901.0,1979.0,5,78.0
12017,12017,553615,5739,5738,F,Y,N,1902.0,1984.0,5,82.0
14950,14950,553615,47789,47790,F,Y,N,1907.0,1993.0,5,86.0
17104,17104,553615,22228,22229,M,Y,N,1892.0,1929.0,5,37.0
17105,17105,553615,66670,66669,F,Y,N,1897.0,1984.0,5,87.0
17110,17110,553615,22228,22229,M,Y,N,1908.0,1982.0,5,74.0
17111,17111,553615,0,0,F,Y,N,1905.0,1994.0,5,89.0
17117,17117,553615,22228,22229,M,Y,N,1908.0,1971.0,5,63.0
17118,17118,553615,0,0,F,Y,N,1909.0,1998.0,5,89.0
17124,17124,553615,22228,22229,F,Y,N,1913.0,1998.0,5,85.0
17125,17125,553615,0,0,M,Y,N,1913.0,1996.0,5,83.0
18873,18873,553615,0,0,F,Y,N,1894.0,1983.0,4,89.0
18874,18874,553615,2616,2617,M,Y,N,1893.0,1969.0,4,76.0
20771,20771,553615,4470,4472,F,Y,N,1915.0,2004.0,5,89.0
21852,21852,553615,0,0,M,Y,N,1912.0,1968.0,5,56.0
21853,21853,553615,41437,41440,F,Y,N,1910.0,1980.0,5,70.0
46983,46983,553615,0,0,M,Y,N,1841.0,1895.0,4,54.0
23117,23117,553615,0,0,M,Y,N,1835.0,1908.0,4,73.0
26470,26470,553615,0,0,F,Y,N,1893.0,1971.0,5,78.0
26471,26471,553615,62998,62999,M,Y,N,1890.0,1979.0,5,89.0
27760,27760,553615,0,0,M,Y,N,1860.0,1904.0,4,44.0
27761,27761,553615,27764,27765,F,Y,N,1870.0,1946.0,4,76.0
27764,27764,553615,22209,8199,F,Y,N,1845.0,1920.0,3,75.0
27765,27765,553615,0,0,M,Y,N,1836.0,1910.0,3,74.0
27768,27768,553615,27761,27760,F,Y,N,1889.0,1971.0,5,82.0
27769,27769,553615,0,0,M,Y,N,1892.0,1950.0,5,58.0
27779,27779,553615,27761,27760,F,N,N,1898.0,,5,118.0
27786,27786,553615,0,0,M,N,N,1897.0,,5,119.0
28446,28446,553615,66671,66672,F,Y,N,1895.0,1984.0,5,89.0
28448,28448,553615,0,0,M,Y,N,1896.0,1985.0,5,89.0
28964,28964,553615,0,0,F,Y,N,1890.0,1959.0,4,69.0
28965,28965,553615,15771,15769,M,N,N,1889.0,,4,
36551,36551,553615,0,0,F,Y,N,1911.0,1981.0,5,70.0
37761,37761,553615,0,0,M,Y,N,1895.0,1967.0,6,72.0
37762,37762,553615,8856,8855,F,Y,N,1896.0,1984.0,6,88.0
38290,38290,553615,0,0,F,Y,N,1893.0,1962.0,5,69.0
38291,38291,553615,22076,22075,M,Y,N,1885.0,1964.0,5,79.0
39834,39834,553615,5598,5599,M,Y,N,1903.0,1961.0,6,58.0
39835,39835,553615,0,0,F,Y,N,1900.0,1989.0,6,89.0
39843,39843,553615,5598,5599,F,Y,N,1911.0,1984.0,6,73.0
39844,39844,553615,0,0,M,Y,N,1900.0,1988.0,6,88.0
39853,39853,553615,5598,5599,M,Y,N,1925.0,2014.0,6,89.0
39854,39854,553615,0,0,F,N,N,1926.0,,6,90.0
40478,40478,553615,0,0,M,Y,N,1929.0,2003.0,5,74.0
67827,67827,553615,2216,2214,F,N,N,1930.0,,5,86.0
43421,43421,553615,0,0,M,Y,Y,1918.0,1981.0,6,63.0
43422,43422,553615,38290,38291,F,Y,N,1914.0,2003.0,6,89.0
44142,44142,553615,0,0,F,Y,N,1911.0,2000.0,5,89.0
44143,44143,553615,66045,66044,M,Y,N,1898.0,1961.0,5,63.0
44983,44983,553615,0,0,M,Y,N,1872.0,1940.0,4,68.0
44987,44987,553615,39629,46993,F,Y,N,1882.0,1968.0,4,86.0
44992,44992,553615,44987,44983,M,Y,N,1898.0,1987.0,5,89.0
44993,44993,553615,0,0,F,Y,N,1913.0,2002.0,5,89.0
45074,45074,553615,0,0,F,Y,N,1908.0,1997.0,5,89.0
45076,45076,553615,5918,5928,M,Y,N,1903.0,1992.0,5,89.0
46247,46247,553615,0,0,M,Y,N,1896.0,1980.0,5,84.0
46248,46248,553615,63472,63473,F,Y,N,1899.0,1988.0,5,89.0
48277,48277,553615,0,0,M,Y,N,1894.0,1976.0,5,82.0
48963,48963,553615,0,0,M,Y,N,1907.0,1941.0,5,34.0
48964,48964,553615,44987,44983,F,Y,N,1899.0,1968.0,5,69.0
49632,49632,553615,22231,22230,M,Y,N,1903.0,1957.0,5,54.0
49633,49633,553615,0,0,F,Y,N,1901.0,1989.0,5,88.0
50640,50640,553615,66670,66669,F,Y,N,1902.0,1967.0,5,65.0
50641,50641,553615,66670,66669,F,Y,N,1900.0,1989.0,5,89.0
50642,50642,553615,0,0,M,Y,N,1900.0,1989.0,5,89.0
50646,50646,553615,66670,66669,F,Y,N,1909.0,1998.0,5,89.0
50649,50649,553615,0,0,M,Y,N,1892.0,1961.0,5,69.0
51390,51390,553615,0,0,M,Y,N,1908.0,1983.0,5,75.0
51391,51391,553615,58418,58417,F,Y,N,1912.0,1997.0,5,85.0
52726,52726,553615,0,0,M,Y,N,1890.0,1979.0,4,89.0
53474,53474,553615,0,0,M,Y,N,1912.0,1996.0,7,84.0
53478,53478,553615,55588,55589,F,Y,N,1912.0,1960.0,7,48.0
54571,54571,553615,0,0,M,Y,N,1913.0,2002.0,6,89.0
54573,54573,553615,50640,50152,F,Y,N,1920.0,2001.0,6,81.0
54724,54724,553615,0,0,F,Y,N,1917.0,1985.0,6,68.0
54725,54725,553615,55593,64602,M,Y,N,1906.0,1973.0,6,67.0
55152,55152,553615,0,0,F,Y,N,1891.0,1959.0,4,68.0
55153,55153,553615,2616,2617,M,Y,N,1895.0,1975.0,4,80.0
55588,55588,553615,0,0,F,Y,N,1889.0,1929.0,6,40.0
55589,55589,553615,38295,57689,M,Y,N,1890.0,1965.0,6,75.0
56225,56225,553615,0,0,M,Y,N,1907.0,1979.0,6,72.0
56229,56229,553615,63308,63309,F,Y,N,1918.0,2007.0,6,89.0
56990,56990,553615,0,0,M,Y,N,1904.0,1956.0,5,52.0
56991,56991,553615,46682,46681,F,Y,N,1907.0,1996.0,5,89.0
59070,59070,553615,1951,1950,M,Y,Y,1901.0,1979.0,5,78.0
60173,60173,553615,0,0,M,Y,N,1840.0,1925.0,3,85.0
60213,60213,553615,0,0,F,Y,N,1912.0,1932.0,5,20.0
60214,60214,553615,66027,66026,M,Y,N,1905.0,1985.0,5,80.0
61465,61465,553615,0,0,M,Y,N,1887.0,1976.0,4,89.0
61466,61466,553615,2616,2617,F,Y,N,1894.0,1982.0,4,88.0
63491,63491,553615,38318,63496,F,Y,N,1870.0,,4,
63496,63496,553615,0,0,M,Y,N,1852.0,1926.0,3,74.0
63498,63498,553615,63491,54159,M,N,N,1896.0,,5,120.0
64586,64586,553615,7596,7597,M,Y,N,1913.0,1989.0,6,76.0
64589,64589,553615,0,0,F,Y,N,1914.0,1982.0,6,68.0
65002,65002,553615,0,0,F,Y,N,1839.0,1928.0,3,89.0
65005,65005,553615,38302,7112,M,Y,N,1842.0,1915.0,3,73.0
66007,66007,553615,0,0,F,Y,N,1851.0,1882.0,3,31.0
66010,66010,553615,22948,22949,F,Y,N,1895.0,1932.0,5,37.0
66011,66011,553615,0,0,M,Y,N,1883.0,1972.0,5,89.0
66022,66022,553615,22077,22078,F,Y,N,1904.0,1965.0,5,61.0
66023,66023,553615,0,0,M,Y,N,1899.0,1969.0,5,70.0
66026,66026,553615,50676,50677,M,Y,N,1870.0,1931.0,4,61.0
66027,66027,553615,0,0,F,Y,N,1879.0,1930.0,4,51.0
66028,66028,553615,0,0,M,Y,N,1892.0,1914.0,5,22.0
66030,66030,553615,66027,66026,M,Y,N,1901.0,1979.0,5,78.0
66033,66033,553615,0,0,F,Y,N,1905.0,1935.0,5,30.0
66034,66034,553615,0,0,F,Y,N,1913.0,1974.0,5,61.0
66036,66036,553615,66027,66026,F,Y,N,1911.0,1960.0,5,49.0
66037,66037,553615,0,0,M,Y,N,1900.0,1989.0,5,89.0
66039,66039,553615,66007,9642,M,Y,N,1873.0,1947.0,4,74.0
66040,66040,553615,0,0,F,Y,N,1888.0,1969.0,4,81.0
66042,66042,553615,66040,66039,M,Y,N,,1871.0,5,
66043,66043,553615,66040,66039,M,Y,N,1908.0,1978.0,5,70.0
66044,66044,553615,65002,65005,M,Y,N,1871.0,1901.0,4,30.0
66045,66045,553615,0,0,F,Y,N,1864.0,1930.0,4,66.0
66047,66047,553615,66045,66044,M,Y,Y,1892.0,1933.0,5,41.0
66048,66048,553615,0,0,F,Y,N,1897.0,1983.0,5,86.0
66050,66050,553615,66045,66044,M,Y,N,1901.0,1964.0,5,63.0
66051,66051,553615,0,0,F,Y,N,1898.0,1983.0,5,85.0
66052,66052,553615,66045,66044,F,N,N,,,5,
66348,66348,553615,0,0,M,Y,N,1897.0,1983.0,5,86.0
66349,66349,553615,66351,66352,F,Y,N,1904.0,1993.0,5,89.0
66351,66351,553615,3451,3452,F,Y,N,1881.0,1957.0,4,76.0
66352,66352,553615,0,0,M,Y,N,1865.0,1941.0,4,76.0
66363,66363,553615,66349,66348,M,N,N,1930.0,,6,86.0
66364,66364,553615,0,0,F,N,N,1941.0,,6,75.0
2875,2875,553615,0,0,M,Y,N,1892.0,1962.0,5,70.0
2876,2876,553615,66351,66352,F,Y,N,1898.0,1987.0,5,89.0
2881,2881,553615,0,0,M,Y,N,1899.0,1980.0,5,81.0
2882,2882,553615,66351,66352,F,Y,N,1903.0,1966.0,5,63.0
3451,3451,553615,16612,16611,F,Y,N,1860.0,1931.0,3,71.0
3452,3452,553615,0,0,M,Y,N,1857.0,1927.0,3,70.0
7113,7113,553615,0,0,F,Y,N,1920.0,2009.0,5,89.0
7114,7114,553615,38444,66676,M,Y,N,1917.0,2006.0,5,89.0
7764,7764,553615,0,0,F,N,N,1926.0,,5,90.0
7765,7765,553615,2216,2214,M,Y,N,1919.0,1999.0,5,80.0
8107,8107,553615,0,0,F,Y,N,1919.0,1994.0,5,75.0
8108,8108,553615,20388,20389,M,Y,N,1916.0,1988.0,5,72.0
9794,9794,553615,0,0,F,Y,N,1916.0,2005.0,6,89.0
9796,9796,553615,40667,66028,M,Y,N,1922.0,2011.0,6,89.0
11074,11074,553615,8808,8807,F,N,N,1924.0,,6,92.0
11075,11075,553615,0,0,M,Y,N,1923.0,2005.0,6,82.0
11602,11602,553615,0,0,F,Y,N,1924.0,2000.0,6,76.0
11603,11603,553615,39638,39639,M,Y,N,1915.0,1980.0,6,65.0
13791,13791,553615,0,0,F,Y,N,1858.0,1947.0,3,89.0
16741,16741,553615,0,0,M,Y,N,1893.0,1959.0,5,66.0
16742,16742,553615,16743,16744,F,Y,N,1900.0,1978.0,5,78.0
16743,16743,553615,65002,65005,F,Y,N,1877.0,1938.0,4,61.0
16744,16744,553615,0,0,M,Y,N,1867.0,1948.0,4,81.0
16761,16761,553615,16742,16741,M,N,N,1934.0,,6,82.0
16762,16762,553615,0,0,F,Y,N,1932.0,1992.0,6,60.0
16811,16811,553615,0,0,M,Y,N,1894.0,1965.0,5,71.0
16813,16813,553615,5739,5738,F,Y,N,1891.0,1980.0,5,89.0
16821,16821,553615,16813,16811,F,Y,N,1919.0,2008.0,6,89.0
16822,16822,553615,55152,55153,M,Y,N,1911.0,1987.0,6,76.0
16826,16826,553615,16813,16811,F,Y,N,1922.0,2002.0,6,80.0
16827,16827,553615,0,0,M,Y,N,1916.0,2005.0,6,89.0
17219,17219,553615,2882,2881,M,N,N,1935.0,,6,81.0
18668,18668,553615,0,0,M,Y,N,1889.0,1978.0,4,89.0
18669,18669,553615,3451,18671,F,Y,N,1893.0,1971.0,4,78.0
18671,18671,553615,0,0,M,Y,N,1845.0,1918.0,3,73.0
18675,18675,553615,18669,18668,F,Y,N,1913.0,1999.0,5,86.0
18676,18676,553615,0,0,M,Y,N,1913.0,1986.0,5,73.0
18684,18684,553615,18669,18668,M,Y,N,1918.0,1998.0,6,80.0
18689,18689,553615,66033,66030,F,Y,N,1923.0,2012.0,6,89.0
18687,18687,553615,18669,18668,F,Y,N,1923.0,2012.0,5,89.0
18688,18688,553615,0,0,M,Y,N,1919.0,1986.0,5,67.0
20967,20967,553615,0,0,M,Y,N,1926.0,2011.0,6,85.0
20969,20969,553615,66983,66978,F,N,N,1937.0,,6,79.0
23097,23097,553615,0,0,F,Y,N,1917.0,1954.0,5,37.0
30168,30168,553615,27764,27765,F,Y,N,1865.0,1909.0,4,44.0
32143,32143,553615,0,0,M,Y,N,1927.0,1988.0,7,61.0
32144,32144,553615,34038,34039,F,N,N,1932.0,,7,84.0
34242,34242,553615,0,0,F,N,N,1922.0,,6,94.0
34243,34243,553615,63308,63309,M,Y,N,1921.0,2000.0,6,79.0
35637,35637,553615,0,0,M,N,N,1941.0,,6,75.0
35638,35638,553615,65629,65628,F,N,N,1940.0,,6,76.0
38128,38128,553615,0,0,F,N,N,1923.0,,6,93.0
38129,38129,553615,15884,15883,M,Y,N,1925.0,2001.0,6,76.0
38283,38283,553615,0,0,F,Y,N,1930.0,2001.0,7,71.0
38284,38284,553615,55588,55589,M,Y,N,1921.0,1981.0,7,60.0
39937,39937,553615,57665,57666,F,Y,N,1877.0,1952.0,4,75.0
39938,39938,553615,0,0,M,Y,N,1868.0,1930.0,4,62.0
42157,42157,553615,12017,12015,F,N,N,1931.0,,6,85.0
43141,43141,553615,0,0,M,Y,N,1930.0,2007.0,6,77.0
43144,43144,553615,50641,50642,F,Y,N,1927.0,2006.0,6,79.0
44059,44059,553615,0,0,M,Y,N,1925.0,2014.0,6,89.0
44060,44060,553615,17111,17110,F,Y,N,1928.0,2007.0,6,79.0
45906,45906,553615,63308,63309,F,Y,N,1908.0,1997.0,6,89.0
45907,45907,553615,0,0,M,Y,N,1907.0,1966.0,6,59.0
45913,45913,553615,63308,63309,F,Y,N,1914.0,2002.0,6,88.0
45914,45914,553615,0,0,M,Y,N,1918.0,1999.0,6,81.0
45942,45942,553615,0,0,M,Y,N,1911.0,1975.0,6,64.0
45943,45943,553615,3423,3422,F,N,N,1913.0,,6,103.0
45983,45983,553615,0,0,M,Y,N,1924.0,1985.0,6,61.0
45984,45984,553615,50640,50152,F,Y,N,1934.0,2010.0,6,76.0
46044,46044,553615,37492,37493,F,Y,N,1920.0,2009.0,6,89.0
46681,46681,553615,57291,57290,M,Y,N,1884.0,1955.0,4,71.0
46682,46682,553615,0,0,F,Y,N,1886.0,1952.0,4,66.0
46751,46751,553615,38302,7112,F,Y,N,1847.0,1903.0,3,56.0
46752,46752,553615,22209,8199,M,Y,N,1839.0,1928.0,3,89.0
46758,46758,553615,31218,31219,M,Y,N,1921.0,2008.0,5,87.0
46759,46759,553615,0,0,F,Y,N,1916.0,1991.0,5,75.0
49587,49587,553615,0,0,F,Y,N,1861.0,1936.0,4,75.0
52854,52854,553615,57683,57684,M,Y,N,1914.0,1991.0,6,77.0
53078,53078,553615,0,0,M,Y,N,1883.0,1956.0,4,73.0
53079,53079,553615,53081,53082,F,Y,N,1883.0,1967.0,4,84.0
53081,53081,553615,0,0,F,Y,N,1862.0,1939.0,3,77.0
53082,53082,553615,12562,12563,M,Y,N,1852.0,1911.0,3,59.0
53084,53084,553615,53079,53078,F,Y,N,1911.0,1966.0,5,55.0
53085,53085,553615,0,0,M,Y,N,1902.0,1969.0,5,67.0
53088,53088,553615,53079,53078,M,Y,N,1914.0,1960.0,5,46.0
53091,53091,553615,0,0,F,Y,N,1912.0,2001.0,5,89.0
53094,53094,553615,53079,53078,F,Y,N,1912.0,2001.0,5,89.0
53095,53095,553615,0,0,M,Y,N,1911.0,2000.0,5,89.0
53420,53420,553615,0,0,F,Y,N,1931.0,2000.0,5,69.0
53421,53421,553615,66845,66846,M,Y,N,1925.0,2013.0,5,88.0
54338,54338,553615,0,0,M,Y,N,1923.0,2012.0,6,89.0
54339,54339,553615,37273,37272,F,Y,N,1923.0,2012.0,6,89.0
54692,54692,553615,0,0,M,Y,N,1918.0,1981.0,6,63.0
54693,54693,553615,57683,57684,F,Y,N,1920.0,2003.0,6,83.0
55114,55114,553615,0,0,M,Y,N,1916.0,1966.0,6,50.0
55115,55115,553615,50929,50923,F,N,N,1920.0,,6,96.0
55143,55143,553615,0,0,M,Y,N,1909.0,1994.0,6,85.0
55593,55593,553615,22217,22218,F,Y,N,1891.0,1957.0,5,66.0
59574,59574,553615,0,0,F,N,N,1939.0,,7,77.0
59575,59575,553615,16821,16822,M,Y,N,1935.0,1999.0,7,64.0
61152,61152,553615,12562,12563,M,Y,N,1863.0,1933.0,3,70.0
62017,62017,553615,0,0,M,N,N,1922.0,,7,94.0
62018,62018,553615,34038,34039,F,N,N,1929.0,,7,87.0
62490,62490,553615,0,0,M,Y,N,1920.0,2002.0,6,82.0
62491,62491,553615,46248,46247,F,N,N,1924.0,,6,92.0
63472,63472,553615,0,0,F,Y,N,1870.0,1959.0,4,89.0
63473,63473,553615,3451,3452,M,Y,N,1874.0,1954.0,4,80.0
63474,63474,553615,46248,46247,M,Y,N,1926.0,2006.0,6,80.0
63477,63477,553615,0,0,F,N,N,1931.0,,6,85.0
65858,65858,553615,0,0,F,Y,N,1916.0,2005.0,6,89.0
65859,65859,553615,66010,66011,M,Y,N,1922.0,1985.0,6,63.0
66978,66978,553615,0,0,M,Y,N,1896.0,1973.0,5,77.0
66983,66983,553615,63472,63473,F,Y,N,1897.0,1985.0,5,88.0
66993,66993,553615,66983,66978,F,Y,N,1934.0,2004.0,6,70.0
67001,67001,553615,0,0,M,N,N,1926.0,,6,90.0
67632,67632,553615,0,0,M,N,N,1928.0,,7,88.0
67633,67633,553615,53278,53277,F,N,N,1932.0,,7,84.0
2616,2616,553615,16612,16611,F,Y,N,1861.0,1937.0,3,76.0
2617,2617,553615,0,0,M,Y,Y,1851.0,1931.0,3,80.0
3422,3422,553615,0,0,M,Y,N,1889.0,1957.0,5,68.0
3423,3423,553615,62998,62999,F,Y,N,1890.0,1974.0,5,84.0
3431,3431,553615,3423,3422,M,Y,N,1922.0,2006.0,6,84.0
3433,3433,553615,0,0,F,N,N,1928.0,,6,88.0
3438,3438,553615,3423,3422,M,Y,N,1931.0,2016.0,6,85.0
3439,3439,553615,0,0,F,N,N,1935.0,,6,81.0
4296,4296,553615,0,0,F,Y,N,1922.0,2008.0,5,86.0
4297,4297,553615,26330,26331,M,Y,N,1919.0,2007.0,5,88.0
5683,5683,553615,0,0,M,Y,N,1936.0,1969.0,6,33.0
5684,5684,553615,44993,44992,F,N,N,1941.0,,6,75.0
5929,5929,553615,17105,17104,F,N,N,1928.0,,6,88.0
6252,6252,553615,0,0,M,Y,N,1925.0,2004.0,6,79.0
6253,6253,553615,66048,66047,F,N,N,1930.0,,6,86.0
10156,10156,553615,2882,2881,M,Y,N,1924.0,1992.0,6,68.0
10157,10157,553615,2882,2881,M,Y,Y,1926.0,1994.0,6,68.0
10158,10158,553615,0,0,F,Y,N,1926.0,2013.0,6,87.0
10159,10159,553615,2882,2881,M,Y,N,1927.0,2007.0,6,80.0
10162,10162,553615,2882,2881,M,N,N,1934.0,,6,82.0
10436,10436,553615,56991,56990,M,Y,N,1933.0,2008.0,6,75.0
10442,10442,553615,56991,56990,M,Y,N,1935.0,2008.0,6,73.0
10731,10731,553615,18873,18874,F,N,N,1919.0,,5,97.0
10733,10733,553615,0,0,M,Y,N,1911.0,1987.0,5,76.0
11780,11780,553615,13791,61152,M,Y,N,1898.0,1987.0,4,89.0
11781,11781,553615,0,0,F,Y,N,1899.0,1972.0,4,73.0
11782,11782,553615,11781,11780,M,N,N,1937.0,,5,79.0
11784,11784,553615,0,0,F,Y,N,1931.0,2014.0,5,83.0
11791,11791,553615,66051,66050,M,Y,N,1923.0,1981.0,6,58.0
11792,11792,553615,0,0,F,Y,N,1922.0,2000.0,6,78.0
12911,12911,553615,0,0,F,Y,N,1921.0,2002.0,5,81.0
12912,12912,553615,61466,61465,M,Y,N,1914.0,1978.0,5,64.0
12922,12922,553615,0,0,M,N,N,1931.0,,6,85.0
12923,12923,553615,14996,15001,F,N,N,1934.0,,6,82.0
15559,15559,553615,64589,64586,F,N,N,1944.0,,7,72.0
15561,15561,553615,0,0,M,N,N,1941.0,,7,75.0
15883,15883,553615,0,0,M,Y,N,1898.0,1966.0,5,68.0
15884,15884,553615,57299,31074,F,Y,N,1905.0,1991.0,5,86.0
15888,15888,553615,15884,15883,M,Y,N,1917.0,2001.0,6,84.0
15889,15889,553615,0,0,F,Y,N,1930.0,2011.0,6,81.0
17086,17086,553615,42578,19452,F,N,N,1939.0,,6,77.0
17225,17225,553615,0,0,M,Y,N,1915.0,1972.0,5,57.0
17226,17226,553615,63472,63473,F,Y,N,1917.0,2004.0,5,87.0
17227,17227,553615,17226,17225,M,Y,N,1934.0,2008.0,6,74.0
17228,17228,553615,0,0,F,N,N,1941.0,,6,75.0
17231,17231,553615,17226,17225,F,Y,N,1944.0,1989.0,6,45.0
17232,17232,553615,0,0,M,N,N,1942.0,,6,74.0
20706,20706,553615,9794,9796,F,N,N,1957.0,,7,59.0
21779,21779,553615,0,0,M,Y,N,1932.0,2009.0,6,77.0
21780,21780,553615,44056,44055,F,N,N,1934.0,,6,82.0
24893,24893,553615,0,0,M,Y,N,1930.0,2001.0,7,71.0
26002,26002,553615,0,0,F,N,N,1935.0,,6,81.0
26003,26003,553615,53091,53088,M,N,N,1934.0,,6,82.0
26406,26406,553615,50676,50677,M,Y,N,1882.0,1971.0,4,89.0
29229,29229,553615,0,0,F,Y,N,1861.0,1943.0,4,82.0
29702,29702,553615,48621,13597,M,Y,N,1937.0,2011.0,7,74.0
30102,30102,553615,0,0,F,N,N,1940.0,,7,76.0
30103,30103,553615,56229,56225,M,N,N,1936.0,,7,80.0
30438,30438,553615,0,0,M,N,N,1939.0,,7,77.0
30440,30440,553615,35987,35986,F,Y,N,1940.0,2009.0,7,69.0
32117,32117,553615,0,0,M,Y,N,1911.0,1975.0,5,64.0
32118,32118,553615,56810,56811,F,Y,N,1917.0,2006.0,5,89.0
32122,32122,553615,32118,32117,M,N,N,1934.0,,6,82.0
32123,32123,553615,0,0,F,N,N,1936.0,,6,80.0
32126,32126,553615,32118,32117,M,Y,N,1939.0,2015.0,6,76.0
32127,32127,553615,0,0,F,N,N,1936.0,,6,80.0
35731,35731,553615,30168,46983,F,Y,N,1898.0,1954.0,5,56.0
35732,35732,553615,0,0,M,Y,N,1890.0,1935.0,5,45.0
36425,36425,553615,0,0,F,N,N,1947.0,,7,69.0
36426,36426,553615,15889,15888,M,Y,N,1944.0,1978.0,7,34.0
36653,36653,553615,18689,18684,M,Y,N,1940.0,2019.0,7,79.0
36654,36654,553615,38830010,0,F,N,N,1945.0,,7,71.0
40524,40524,553615,0,0,M,Y,N,1925.0,2013.0,6,88.0
40525,40525,553615,66033,66030,F,N,N,1928.0,,6,88.0
42096,42096,553615,17118,17117,M,N,N,1938.0,,6,78.0
42097,42097,553615,0,0,F,N,N,1936.0,,6,80.0
44994,44994,553615,0,0,M,Y,N,1932.0,2001.0,6,69.0
44995,44995,553615,66036,66037,F,Y,N,1931.0,2012.0,6,81.0
45405,45405,553615,0,0,F,N,N,1935.0,,6,81.0
45442,45442,553615,0,0,F,Y,N,1877.0,1956.0,4,79.0
45443,45443,553615,39629,39630,M,Y,N,1872.0,1950.0,4,78.0
45666,45666,553615,0,0,F,Y,N,1897.0,1985.0,5,88.0
45667,45667,553615,45442,45443,M,Y,N,1901.0,1966.0,5,65.0
45850,45850,553615,0,0,M,Y,Y,1923.0,2005.0,6,82.0
45851,45851,553615,45860,45862,F,Y,N,1920.0,2006.0,6,86.0
45860,45860,553615,0,0,F,Y,N,1887.0,1957.0,5,70.0
45862,45862,553615,30168,46983,M,Y,N,1889.0,1943.0,5,54.0
45857,45857,553615,45851,45850,F,N,N,1944.0,,7,72.0
30906,30906,553615,0,0,M,N,N,1934.0,,7,82.0
45863,45863,553615,45851,45850,M,N,N,1951.0,,7,65.0
45864,45864,553615,0,0,F,N,N,1947.0,,7,69.0
45866,45866,553615,45851,45850,M,N,N,1953.0,,8,63.0
47242,47242,553615,0,0,M,Y,N,1911.0,1976.0,6,65.0
47243,47243,553615,47248,47249,F,Y,N,1902.0,1991.0,6,89.0
47248,47248,553615,0,0,F,Y,N,1883.0,1956.0,5,73.0
47249,47249,553615,22217,22218,M,Y,N,1881.0,1945.0,5,64.0
47246,47246,553615,47243,47242,F,N,N,1939.0,,7,77.0
47247,47247,553615,0,0,M,Y,N,1928.0,2010.0,7,82.0
48632,48632,553615,0,0,F,N,N,1950.0,,6,66.0
48633,48633,553615,7764,7765,M,N,N,1947.0,,6,69.0
49385,49385,553615,55559,55560,F,N,N,1936.0,,7,80.0
50346,50346,553615,0,0,M,Y,N,1931.0,2005.0,5,74.0
50348,50348,553615,55152,55153,F,N,N,1926.0,,5,90.0
50749,50749,553615,21853,21852,M,Y,N,1932.0,2010.0,6,78.0
50750,50750,553615,0,0,F,N,N,1937.0,,6,79.0
50751,50751,553615,21853,21852,F,Y,N,1929.0,2011.0,6,82.0
50752,50752,553615,0,0,M,Y,N,1926.0,2006.0,6,80.0
52371,52371,553615,0,0,M,Y,N,1940.0,2003.0,6,63.0
52372,52372,553615,64520,64522,F,N,N,1941.0,,6,75.0
53149,53149,553615,45860,45862,M,Y,N,1907.0,1976.0,6,69.0
53150,53150,553615,0,0,F,Y,N,1910.0,1995.0,6,85.0
53154,53154,553615,53150,53149,M,N,N,1927.0,,7,89.0
53155,53155,553615,0,0,F,Y,N,1938.0,2005.0,7,67.0
53277,53277,553615,45860,45862,M,Y,N,1914.0,1999.0,6,85.0
53278,53278,553615,0,0,F,Y,N,1920.0,1989.0,6,69.0
53281,53281,553615,53278,53277,F,Y,N,1940.0,2008.0,7,68.0
53282,53282,553615,0,0,M,Y,N,1934.0,2014.0,7,80.0
54115,54115,553615,0,0,M,Y,N,1907.0,1996.0,5,89.0
54116,54116,553615,5739,5738,F,Y,N,1911.0,2000.0,5,89.0
54117,54117,553615,54116,54115,M,N,N,1940.0,,6,76.0
54192,54192,553615,0,0,F,N,N,1942.0,,7,74.0
54193,54193,553615,51190,51189,M,Y,N,1939.0,2007.0,7,68.0
54942,54942,553615,0,0,M,N,N,1935.0,,7,81.0
